time_utc,time_ny,open,high,low,close,complete
2025-12-23 14:00:00+00:00,2025-12-23 09:00:00-05:00,25432.8,25443.6,25431.8,25433.6,True
2025-12-23 14:01:00+00:00,2025-12-23 09:01:00-05:00,25433.6,25441.4,25426.2,25441.2,True
2025-12-23 14:02:00+00:00,2025-12-23 09:02:00-05:00,25441.2,25441.2,25434.6,25438.2,True
2025-12-23 14:03:00+00:00,2025-12-23 09:03:00-05:00,25438.2,25440.2,25432.8,25438.6,True
2025-12-23 14:04:00+00:00,2025-12-23 09:04:00-05:00,25438.6,25446.6,25436.2,25443.6,True
2025-12-23 14:05:00+00:00,2025-12-23 09:05:00-05:00,25443.6,25444.5,25440.2,25443.2,True
2025-12-23 14:06:00+00:00,2025-12-23 09:06:00-05:00,25443.2,25444.8,25432.8,25432.8,True
2025-12-23 14:07:00+00:00,2025-12-23 09:07:00-05:00,25432.8,25436.8,25424.4,25433.4,True
2025-12-23 14:08:00+00:00,2025-12-23 09:08:00-05:00,25433.4,25435.4,25427.2,25429.8,True
2025-12-23 14:09:00+00:00,2025-12-23 09:09:00-05:00,25429.8,25432.6,25427.6,25428.6,True
2025-12-23 14:10:00+00:00,2025-12-23 09:10:00-05:00,25428.6,25429.2,25421.8,25422.8,True
2025-12-23 14:11:00+00:00,2025-12-23 09:11:00-05:00,25422.8,25436.4,25422.6,25436.4,True
2025-12-23 14:12:00+00:00,2025-12-23 09:12:00-05:00,25436.4,25440.6,25432.8,25437.8,True
2025-12-23 14:13:00+00:00,2025-12-23 09:13:00-05:00,25437.8,25438.8,25433.8,25438.6,True
2025-12-23 14:14:00+00:00,2025-12-23 09:14:00-05:00,25438.6,25443.6,25436.2,25437.2,True
2025-12-23 14:15:00+00:00,2025-12-23 09:15:00-05:00,25437.2,25440.4,25436.6,25440.3,True
2025-12-23 14:16:00+00:00,2025-12-23 09:16:00-05:00,25440.3,25444.3,25437.2,25439.6,True
2025-12-23 14:17:00+00:00,2025-12-23 09:17:00-05:00,25439.6,25445.3,25438.9,25443.4,True
2025-12-23 14:18:00+00:00,2025-12-23 09:18:00-05:00,25443.4,25443.8,25437.8,25437.8,True
2025-12-23 14:19:00+00:00,2025-12-23 09:19:00-05:00,25437.8,25442.2,25437.2,25439.8,True
2025-12-23 14:20:00+00:00,2025-12-23 09:20:00-05:00,25439.8,25441.0,25436.8,25439.6,True
2025-12-23 14:21:00+00:00,2025-12-23 09:21:00-05:00,25439.6,25444.8,25439.6,25443.8,True
2025-12-23 14:22:00+00:00,2025-12-23 09:22:00-05:00,25443.8,25444.8,25439.2,25440.4,True
2025-12-23 14:23:00+00:00,2025-12-23 09:23:00-05:00,25440.4,25451.6,25440.2,25447.4,True
2025-12-23 14:24:00+00:00,2025-12-23 09:24:00-05:00,25447.4,25450.0,25443.8,25444.8,True
2025-12-23 14:25:00+00:00,2025-12-23 09:25:00-05:00,25444.8,25447.4,25440.4,25447.2,True
2025-12-23 14:26:00+00:00,2025-12-23 09:26:00-05:00,25447.2,25449.3,25444.0,25449.0,True
2025-12-23 14:27:00+00:00,2025-12-23 09:27:00-05:00,25449.0,25451.8,25446.5,25451.8,True
2025-12-23 14:28:00+00:00,2025-12-23 09:28:00-05:00,25451.8,25459.2,25451.8,25455.8,True
2025-12-23 14:29:00+00:00,2025-12-23 09:29:00-05:00,25455.8,25458.4,25455.0,25456.5,True
2025-12-23 14:30:00+00:00,2025-12-23 09:30:00-05:00,25456.5,25532.8,25451.2,25532.6,True
2025-12-23 14:31:00+00:00,2025-12-23 09:31:00-05:00,25532.6,25549.8,25526.4,25545.3,True
2025-12-23 14:32:00+00:00,2025-12-23 09:32:00-05:00,25545.3,25549.0,25512.4,25513.2,True
2025-12-23 14:33:00+00:00,2025-12-23 09:33:00-05:00,25513.2,25520.8,25497.4,25517.4,True
2025-12-23 14:34:00+00:00,2025-12-23 09:34:00-05:00,25517.4,25524.8,25511.3,25517.8,True
2025-12-23 14:35:00+00:00,2025-12-23 09:35:00-05:00,25517.8,25530.6,25513.0,25519.1,True
2025-12-23 14:36:00+00:00,2025-12-23 09:36:00-05:00,25519.1,25543.0,25518.0,25532.0,True
2025-12-23 14:37:00+00:00,2025-12-23 09:37:00-05:00,25532.0,25536.3,25523.3,25533.2,True
2025-12-23 14:38:00+00:00,2025-12-23 09:38:00-05:00,25533.2,25534.3,25513.0,25520.8,True
2025-12-23 14:39:00+00:00,2025-12-23 09:39:00-05:00,25520.8,25533.8,25514.9,25527.5,True
2025-12-23 14:40:00+00:00,2025-12-23 09:40:00-05:00,25527.5,25532.8,25516.0,25518.8,True
2025-12-23 14:41:00+00:00,2025-12-23 09:41:00-05:00,25518.8,25524.6,25504.8,25524.5,True
2025-12-23 14:42:00+00:00,2025-12-23 09:42:00-05:00,25524.5,25534.8,25519.6,25521.3,True
2025-12-23 14:43:00+00:00,2025-12-23 09:43:00-05:00,25521.3,25530.5,25517.8,25526.3,True
2025-12-23 14:44:00+00:00,2025-12-23 09:44:00-05:00,25526.3,25543.9,25523.2,25542.3,True
2025-12-23 14:45:00+00:00,2025-12-23 09:45:00-05:00,25542.3,25552.5,25539.5,25542.4,True
2025-12-23 14:46:00+00:00,2025-12-23 09:46:00-05:00,25542.4,25546.4,25534.5,25542.3,True
2025-12-23 14:47:00+00:00,2025-12-23 09:47:00-05:00,25542.3,25555.3,25540.3,25551.8,True
2025-12-23 14:48:00+00:00,2025-12-23 09:48:00-05:00,25551.8,25562.3,25546.2,25557.8,True
2025-12-23 14:49:00+00:00,2025-12-23 09:49:00-05:00,25557.8,25563.6,25543.8,25546.5,True
2025-12-23 14:50:00+00:00,2025-12-23 09:50:00-05:00,25546.5,25555.1,25531.4,25537.5,True
2025-12-23 14:51:00+00:00,2025-12-23 09:51:00-05:00,25537.5,25546.5,25522.0,25544.8,True
2025-12-23 14:52:00+00:00,2025-12-23 09:52:00-05:00,25544.8,25551.4,25534.0,25541.6,True
2025-12-23 14:53:00+00:00,2025-12-23 09:53:00-05:00,25541.6,25541.8,25530.6,25534.3,True
2025-12-23 14:54:00+00:00,2025-12-23 09:54:00-05:00,25534.3,25534.8,25512.8,25516.8,True
2025-12-23 14:55:00+00:00,2025-12-23 09:55:00-05:00,25516.8,25520.0,25505.0,25513.8,True
2025-12-23 14:56:00+00:00,2025-12-23 09:56:00-05:00,25513.8,25515.2,25495.0,25496.4,True
2025-12-23 14:57:00+00:00,2025-12-23 09:57:00-05:00,25496.4,25510.0,25488.8,25508.8,True
2025-12-23 14:58:00+00:00,2025-12-23 09:58:00-05:00,25508.8,25511.5,25492.5,25492.5,True
2025-12-23 14:59:00+00:00,2025-12-23 09:59:00-05:00,25492.5,25506.8,25486.6,25504.3,True
2025-12-23 15:00:00+00:00,2025-12-23 10:00:00-05:00,25504.3,25507.0,25490.3,25495.2,True
2025-12-23 15:01:00+00:00,2025-12-23 10:01:00-05:00,25495.2,25496.0,25474.5,25476.3,True
2025-12-23 15:02:00+00:00,2025-12-23 10:02:00-05:00,25476.3,25478.2,25459.5,25461.8,True
2025-12-23 15:03:00+00:00,2025-12-23 10:03:00-05:00,25461.8,25461.8,25440.6,25449.8,True
2025-12-23 15:04:00+00:00,2025-12-23 10:04:00-05:00,25449.8,25462.8,25443.9,25449.8,True
2025-12-23 15:05:00+00:00,2025-12-23 10:05:00-05:00,25449.8,25455.3,25445.6,25452.8,True
2025-12-23 15:06:00+00:00,2025-12-23 10:06:00-05:00,25452.8,25460.0,25444.0,25453.8,True
2025-12-23 15:07:00+00:00,2025-12-23 10:07:00-05:00,25453.8,25469.6,25451.2,25460.2,True
2025-12-23 15:08:00+00:00,2025-12-23 10:08:00-05:00,25460.2,25465.3,25455.5,25458.0,True
2025-12-23 15:09:00+00:00,2025-12-23 10:09:00-05:00,25458.0,25472.4,25451.0,25470.3,True
2025-12-23 15:10:00+00:00,2025-12-23 10:10:00-05:00,25470.3,25483.5,25467.0,25473.3,True
2025-12-23 15:11:00+00:00,2025-12-23 10:11:00-05:00,25473.3,25478.0,25447.5,25448.3,True
2025-12-23 15:12:00+00:00,2025-12-23 10:12:00-05:00,25448.3,25456.6,25443.0,25449.5,True
2025-12-23 15:13:00+00:00,2025-12-23 10:13:00-05:00,25449.5,25457.4,25446.5,25450.0,True
2025-12-23 15:14:00+00:00,2025-12-23 10:14:00-05:00,25450.0,25462.3,25449.0,25461.6,True
2025-12-23 15:15:00+00:00,2025-12-23 10:15:00-05:00,25461.6,25471.5,25460.5,25469.5,True
2025-12-23 15:16:00+00:00,2025-12-23 10:16:00-05:00,25469.5,25485.3,25469.5,25483.8,True
2025-12-23 15:17:00+00:00,2025-12-23 10:17:00-05:00,25483.8,25491.6,25477.5,25491.5,True
2025-12-23 15:18:00+00:00,2025-12-23 10:18:00-05:00,25491.5,25493.0,25479.4,25481.3,True
2025-12-23 15:19:00+00:00,2025-12-23 10:19:00-05:00,25481.3,25489.0,25475.0,25485.3,True
2025-12-23 15:20:00+00:00,2025-12-23 10:20:00-05:00,25485.3,25496.4,25483.8,25491.4,True
2025-12-23 15:21:00+00:00,2025-12-23 10:21:00-05:00,25491.4,25496.8,25484.5,25492.2,True
2025-12-23 15:22:00+00:00,2025-12-23 10:22:00-05:00,25492.2,25494.0,25483.6,25488.5,True
2025-12-23 15:23:00+00:00,2025-12-23 10:23:00-05:00,25488.5,25498.9,25488.4,25496.3,True
2025-12-23 15:24:00+00:00,2025-12-23 10:24:00-05:00,25496.3,25498.8,25492.8,25496.6,True
2025-12-23 15:25:00+00:00,2025-12-23 10:25:00-05:00,25496.6,25500.1,25481.3,25482.0,True
2025-12-23 15:26:00+00:00,2025-12-23 10:26:00-05:00,25482.0,25495.4,25481.8,25491.8,True
2025-12-23 15:27:00+00:00,2025-12-23 10:27:00-05:00,25491.8,25497.9,25490.0,25495.0,True
2025-12-23 15:28:00+00:00,2025-12-23 10:28:00-05:00,25495.0,25496.0,25481.4,25482.8,True
2025-12-23 15:29:00+00:00,2025-12-23 10:29:00-05:00,25482.8,25489.3,25472.2,25486.0,True
2025-12-23 15:30:00+00:00,2025-12-23 10:30:00-05:00,25486.0,25503.5,25484.4,25500.8,True
2025-12-23 15:31:00+00:00,2025-12-23 10:31:00-05:00,25500.8,25504.6,25493.5,25494.8,True
2025-12-23 15:32:00+00:00,2025-12-23 10:32:00-05:00,25494.8,25500.3,25492.0,25498.0,True
2025-12-23 15:33:00+00:00,2025-12-23 10:33:00-05:00,25498.0,25500.3,25493.6,25499.8,True
2025-12-23 15:34:00+00:00,2025-12-23 10:34:00-05:00,25499.8,25504.3,25499.5,25502.5,True
2025-12-23 15:35:00+00:00,2025-12-23 10:35:00-05:00,25502.5,25507.5,25500.0,25503.0,True
