time_utc,time_ny,open,high,low,close,complete
2025-12-24 14:00:00+00:00,2025-12-24 09:00:00-05:00,25637.7,25639.2,25635.2,25636.2,True
2025-12-24 14:01:00+00:00,2025-12-24 09:01:00-05:00,25636.2,25636.6,25632.4,25633.0,True
2025-12-24 14:02:00+00:00,2025-12-24 09:02:00-05:00,25633.0,25635.2,25632.6,25634.2,True
2025-12-24 14:03:00+00:00,2025-12-24 09:03:00-05:00,25634.2,25634.7,25631.6,25632.0,True
2025-12-24 14:04:00+00:00,2025-12-24 09:04:00-05:00,25632.0,25632.0,25628.0,25630.6,True
2025-12-24 14:05:00+00:00,2025-12-24 09:05:00-05:00,25630.6,25630.6,25629.5,25629.8,True
2025-12-24 14:06:00+00:00,2025-12-24 09:06:00-05:00,25629.8,25630.0,25625.2,25629.6,True
2025-12-24 14:07:00+00:00,2025-12-24 09:07:00-05:00,25629.6,25632.2,25628.7,25632.2,True
2025-12-24 14:08:00+00:00,2025-12-24 09:08:00-05:00,25632.2,25632.2,25630.2,25631.2,True
2025-12-24 14:09:00+00:00,2025-12-24 09:09:00-05:00,25631.2,25634.2,25631.0,25633.2,True
2025-12-24 14:10:00+00:00,2025-12-24 09:10:00-05:00,25633.2,25636.0,25632.6,25635.2,True
2025-12-24 14:11:00+00:00,2025-12-24 09:11:00-05:00,25635.2,25635.2,25633.0,25634.2,True
2025-12-24 14:12:00+00:00,2025-12-24 09:12:00-05:00,25634.2,25636.4,25634.2,25635.6,True
2025-12-24 14:13:00+00:00,2025-12-24 09:13:00-05:00,25635.6,25636.4,25634.4,25636.2,True
2025-12-24 14:14:00+00:00,2025-12-24 09:14:00-05:00,25636.2,25636.2,25634.2,25634.4,True
2025-12-24 14:15:00+00:00,2025-12-24 09:15:00-05:00,25634.4,25634.9,25630.7,25631.8,True
2025-12-24 14:16:00+00:00,2025-12-24 09:16:00-05:00,25631.8,25634.0,25630.9,25632.9,True
2025-12-24 14:17:00+00:00,2025-12-24 09:17:00-05:00,25632.9,25634.4,25631.8,25634.4,True
2025-12-24 14:18:00+00:00,2025-12-24 09:18:00-05:00,25634.4,25634.4,25631.8,25632.2,True
2025-12-24 14:19:00+00:00,2025-12-24 09:19:00-05:00,25632.2,25633.0,25627.6,25627.9,True
2025-12-24 14:20:00+00:00,2025-12-24 09:20:00-05:00,25627.9,25630.8,25627.2,25628.7,True
2025-12-24 14:21:00+00:00,2025-12-24 09:21:00-05:00,25628.7,25630.0,25627.7,25627.8,True
2025-12-24 14:22:00+00:00,2025-12-24 09:22:00-05:00,25627.8,25628.8,25623.4,25624.7,True
2025-12-24 14:23:00+00:00,2025-12-24 09:23:00-05:00,25624.7,25627.2,25624.7,25625.7,True
2025-12-24 14:24:00+00:00,2025-12-24 09:24:00-05:00,25625.7,25626.5,25623.9,25625.9,True
2025-12-24 14:25:00+00:00,2025-12-24 09:25:00-05:00,25625.9,25625.9,25619.4,25620.4,True
2025-12-24 14:26:00+00:00,2025-12-24 09:26:00-05:00,25620.4,25623.7,25619.2,25622.7,True
2025-12-24 14:27:00+00:00,2025-12-24 09:27:00-05:00,25622.7,25627.7,25620.9,25622.0,True
2025-12-24 14:28:00+00:00,2025-12-24 09:28:00-05:00,25622.0,25622.0,25606.2,25612.0,True
2025-12-24 14:29:00+00:00,2025-12-24 09:29:00-05:00,25612.0,25616.0,25607.7,25610.4,True
2025-12-24 14:30:00+00:00,2025-12-24 09:30:00-05:00,25610.4,25642.2,25599.7,25619.0,True
2025-12-24 14:31:00+00:00,2025-12-24 09:31:00-05:00,25619.0,25620.2,25599.0,25617.2,True
2025-12-24 14:32:00+00:00,2025-12-24 09:32:00-05:00,25617.2,25625.8,25613.2,25620.6,True
2025-12-24 14:33:00+00:00,2025-12-24 09:33:00-05:00,25620.6,25630.8,25615.6,25625.8,True
2025-12-24 14:34:00+00:00,2025-12-24 09:34:00-05:00,25625.8,25634.0,25620.4,25633.9,True
2025-12-24 14:35:00+00:00,2025-12-24 09:35:00-05:00,25633.9,25637.0,25625.0,25625.0,True
2025-12-24 14:36:00+00:00,2025-12-24 09:36:00-05:00,25625.0,25628.7,25613.2,25622.7,True
2025-12-24 14:37:00+00:00,2025-12-24 09:37:00-05:00,25622.7,25623.7,25610.9,25614.2,True
2025-12-24 14:38:00+00:00,2025-12-24 09:38:00-05:00,25614.2,25616.7,25608.6,25613.2,True
2025-12-24 14:39:00+00:00,2025-12-24 09:39:00-05:00,25613.2,25617.4,25605.7,25606.4,True
2025-12-24 14:40:00+00:00,2025-12-24 09:40:00-05:00,25606.4,25613.2,25602.8,25609.9,True
2025-12-24 14:41:00+00:00,2025-12-24 09:41:00-05:00,25609.9,25621.2,25609.0,25620.2,True
2025-12-24 14:42:00+00:00,2025-12-24 09:42:00-05:00,25620.2,25629.4,25614.8,25625.4,True
2025-12-24 14:43:00+00:00,2025-12-24 09:43:00-05:00,25625.4,25632.0,25613.4,25614.4,True
2025-12-24 14:44:00+00:00,2025-12-24 09:44:00-05:00,25614.4,25616.7,25608.9,25609.9,True
2025-12-24 14:45:00+00:00,2025-12-24 09:45:00-05:00,25609.9,25622.4,25609.2,25618.2,True
2025-12-24 14:46:00+00:00,2025-12-24 09:46:00-05:00,25618.2,25618.4,25605.9,25605.9,True
2025-12-24 14:47:00+00:00,2025-12-24 09:47:00-05:00,25605.9,25610.4,25602.4,25607.6,True
2025-12-24 14:48:00+00:00,2025-12-24 09:48:00-05:00,25607.6,25614.9,25604.3,25614.2,True
2025-12-24 14:49:00+00:00,2025-12-24 09:49:00-05:00,25614.2,25614.4,25601.4,25608.7,True
2025-12-24 14:50:00+00:00,2025-12-24 09:50:00-05:00,25608.7,25615.4,25603.6,25613.9,True
2025-12-24 14:51:00+00:00,2025-12-24 09:51:00-05:00,25613.9,25621.6,25612.2,25617.2,True
2025-12-24 14:52:00+00:00,2025-12-24 09:52:00-05:00,25617.2,25619.7,25612.4,25612.4,True
2025-12-24 14:53:00+00:00,2025-12-24 09:53:00-05:00,25612.4,25621.4,25612.2,25617.8,True
2025-12-24 14:54:00+00:00,2025-12-24 09:54:00-05:00,25617.8,25619.7,25614.0,25619.6,True
2025-12-24 14:55:00+00:00,2025-12-24 09:55:00-05:00,25619.6,25624.8,25616.9,25620.4,True
2025-12-24 14:56:00+00:00,2025-12-24 09:56:00-05:00,25620.4,25625.4,25620.2,25623.2,True
2025-12-24 14:57:00+00:00,2025-12-24 09:57:00-05:00,25623.2,25625.7,25621.2,25621.9,True
2025-12-24 14:58:00+00:00,2025-12-24 09:58:00-05:00,25621.9,25623.8,25615.2,25616.7,True
2025-12-24 14:59:00+00:00,2025-12-24 09:59:00-05:00,25616.7,25624.7,25616.4,25624.2,True
2025-12-24 15:00:00+00:00,2025-12-24 10:00:00-05:00,25624.2,25627.2,25619.2,25622.9,True
2025-12-24 15:01:00+00:00,2025-12-24 10:01:00-05:00,25622.9,25630.2,25620.2,25629.9,True
2025-12-24 15:02:00+00:00,2025-12-24 10:02:00-05:00,25629.9,25630.9,25625.2,25626.5,True
2025-12-24 15:03:00+00:00,2025-12-24 10:03:00-05:00,25626.5,25631.0,25622.8,25628.9,True
2025-12-24 15:04:00+00:00,2025-12-24 10:04:00-05:00,25628.9,25630.2,25626.4,25629.9,True
2025-12-24 15:05:00+00:00,2025-12-24 10:05:00-05:00,25629.9,25637.0,25629.2,25636.4,True
2025-12-24 15:06:00+00:00,2025-12-24 10:06:00-05:00,25636.4,25636.7,25629.4,25630.2,True
2025-12-24 15:07:00+00:00,2025-12-24 10:07:00-05:00,25630.2,25634.7,25626.9,25628.8,True
2025-12-24 15:08:00+00:00,2025-12-24 10:08:00-05:00,25628.8,25636.4,25628.7,25636.4,True
2025-12-24 15:09:00+00:00,2025-12-24 10:09:00-05:00,25636.4,25638.8,25634.2,25637.4,True
2025-12-24 15:10:00+00:00,2025-12-24 10:10:00-05:00,25637.4,25643.2,25635.7,25641.7,True
2025-12-24 15:11:00+00:00,2025-12-24 10:11:00-05:00,25641.7,25643.3,25637.4,25639.4,True
2025-12-24 15:12:00+00:00,2025-12-24 10:12:00-05:00,25639.4,25644.4,25637.3,25644.4,True
2025-12-24 15:13:00+00:00,2025-12-24 10:13:00-05:00,25644.4,25647.9,25643.3,25646.2,True
2025-12-24 15:14:00+00:00,2025-12-24 10:14:00-05:00,25646.2,25647.7,25641.7,25642.9,True
2025-12-24 15:15:00+00:00,2025-12-24 10:15:00-05:00,25642.9,25650.2,25642.4,25649.4,True
2025-12-24 15:16:00+00:00,2025-12-24 10:16:00-05:00,25649.4,25650.8,25647.8,25649.7,True
2025-12-24 15:17:00+00:00,2025-12-24 10:17:00-05:00,25649.7,25655.2,25649.0,25654.9,True
2025-12-24 15:18:00+00:00,2025-12-24 10:18:00-05:00,25654.9,25655.7,25643.8,25645.9,True
2025-12-24 15:19:00+00:00,2025-12-24 10:19:00-05:00,25645.9,25647.9,25644.4,25646.4,True
2025-12-24 15:20:00+00:00,2025-12-24 10:20:00-05:00,25646.4,25648.0,25641.0,25644.7,True
2025-12-24 15:21:00+00:00,2025-12-24 10:21:00-05:00,25644.7,25649.3,25643.3,25644.2,True
2025-12-24 15:22:00+00:00,2025-12-24 10:22:00-05:00,25644.2,25644.4,25630.9,25631.9,True
2025-12-24 15:23:00+00:00,2025-12-24 10:23:00-05:00,25631.9,25635.4,25628.9,25629.4,True
2025-12-24 15:24:00+00:00,2025-12-24 10:24:00-05:00,25629.4,25629.7,25620.3,25624.5,True
2025-12-24 15:25:00+00:00,2025-12-24 10:25:00-05:00,25624.5,25626.0,25620.7,25623.9,True
2025-12-24 15:26:00+00:00,2025-12-24 10:26:00-05:00,25623.9,25624.7,25619.0,25621.2,True
2025-12-24 15:27:00+00:00,2025-12-24 10:27:00-05:00,25621.2,25629.2,25620.9,25627.7,True
2025-12-24 15:28:00+00:00,2025-12-24 10:28:00-05:00,25627.7,25628.9,25622.3,25624.7,True
2025-12-24 15:29:00+00:00,2025-12-24 10:29:00-05:00,25624.7,25631.4,25622.7,25630.8,True
2025-12-24 15:30:00+00:00,2025-12-24 10:30:00-05:00,25630.8,25637.0,25630.2,25633.9,True
2025-12-24 15:31:00+00:00,2025-12-24 10:31:00-05:00,25633.9,25634.2,25630.9,25632.7,True
2025-12-24 15:32:00+00:00,2025-12-24 10:32:00-05:00,25632.7,25633.8,25623.9,25625.3,True
2025-12-24 15:33:00+00:00,2025-12-24 10:33:00-05:00,25625.3,25631.8,25625.3,25629.9,True
2025-12-24 15:34:00+00:00,2025-12-24 10:34:00-05:00,25629.9,25632.5,25629.7,25631.7,True
2025-12-24 15:35:00+00:00,2025-12-24 10:35:00-05:00,25631.7,25636.3,25630.4,25632.5,True
2025-12-24 15:36:00+00:00,2025-12-24 10:36:00-05:00,25632.5,25635.2,25631.5,25632.9,True
2025-12-24 15:37:00+00:00,2025-12-24 10:37:00-05:00,25632.9,25635.0,25631.8,25634.7,True
2025-12-24 15:38:00+00:00,2025-12-24 10:38:00-05:00,25634.7,25638.7,25633.9,25636.4,True
2025-12-24 15:39:00+00:00,2025-12-24 10:39:00-05:00,25636.4,25638.7,25635.2,25636.5,True
2025-12-24 15:40:00+00:00,2025-12-24 10:40:00-05:00,25636.5,25639.3,25635.5,25637.3,True
2025-12-24 15:41:00+00:00,2025-12-24 10:41:00-05:00,25637.3,25641.4,25637.0,25640.8,True
2025-12-24 15:42:00+00:00,2025-12-24 10:42:00-05:00,25640.8,25642.8,25637.3,25639.5,True
2025-12-24 15:43:00+00:00,2025-12-24 10:43:00-05:00,25639.5,25642.8,25637.4,25640.0,True
2025-12-24 15:44:00+00:00,2025-12-24 10:44:00-05:00,25640.0,25640.8,25635.5,25640.7,True
2025-12-24 15:45:00+00:00,2025-12-24 10:45:00-05:00,25640.7,25645.9,25638.5,25644.0,True
2025-12-24 15:46:00+00:00,2025-12-24 10:46:00-05:00,25644.0,25644.2,25641.0,25643.4,True
2025-12-24 15:47:00+00:00,2025-12-24 10:47:00-05:00,25643.4,25647.8,25642.9,25647.8,True
2025-12-24 15:48:00+00:00,2025-12-24 10:48:00-05:00,25647.8,25647.8,25642.7,25643.0,True
