file,date,or_count,or_high,or_low,or_range,trade_count,expected_trade_minutes,missing_minutes,duplicate_minutes,has_entry_1022,has_exit_1200,reasons
DAT_ASCII_NSXUSD_M1_2023.csv,2023-06-26,30,14972.559,14857.719,114.84000000000015,91,151,60,0,False,True,or_incomplete(30/31)|gap_in_trade_window(60)|missing_entry_10:22
DAT_ASCII_NSXUSD_M1_2023.csv,2023-06-27,1,14811.987,14787.839,24.14799999999923,60,151,91,0,True,False,or_incomplete(1/31)|gap_in_trade_window(91)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-06-28,1,14929.109,14917.119,11.989999999999782,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-06-29,1,14943.299,14934.529,8.770000000000437,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-06-30,30,15172.589,15081.059,91.53000000000065,90,151,61,0,False,False,or_incomplete(30/31)|gap_in_trade_window(61)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-02,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-03,30,15231.299,15176.229,55.07000000000153,90,151,61,0,False,False,or_incomplete(30/31)|gap_in_trade_window(61)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-04,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-05,30,15241.799,15138.019,103.78000000000065,90,151,61,0,False,False,or_incomplete(30/31)|gap_in_trade_window(61)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-06,30,15060.309,14982.819,77.48999999999978,90,151,61,0,False,False,or_incomplete(30/31)|gap_in_trade_window(61)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-07,1,15128.799,15115.059,13.7400000000016,60,151,91,0,True,False,or_incomplete(1/31)|gap_in_trade_window(91)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-09,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-10,30,15072.889,14943.719,129.17000000000007,90,151,61,0,False,False,or_incomplete(30/31)|gap_in_trade_window(61)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-11,30,15090.599,15001.729,88.8700000000008,91,151,60,0,False,True,or_incomplete(30/31)|gap_in_trade_window(60)|missing_entry_10:22
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-12,1,15321.699,15311.319,10.380000000001019,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-13,1,15475.847,15464.239,11.608000000000175,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-14,30,15677.889,15583.509,94.3799999999992,90,151,61,0,False,False,or_incomplete(30/31)|gap_in_trade_window(61)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-16,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-17,31,15648.889,15576.249,72.63999999999942,90,151,61,0,True,False,gap_in_trade_window(61)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-18,30,15680.769,15601.099,79.67000000000007,91,151,60,0,False,True,or_incomplete(30/31)|gap_in_trade_window(60)|missing_entry_10:22
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-19,1,15875.689,15860.619,15.069999999999709,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-20,1,15741.559,15719.209,22.349999999998545,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-21,0,,,,60,151,91,0,False,False,or_incomplete(0/31)|gap_in_trade_window(91)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-23,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-24,1,15403.299,15389.739,13.56000000000131,60,151,91,0,True,False,or_incomplete(1/31)|gap_in_trade_window(91)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-25,1,15553.369,15538.239,15.130000000001019,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-26,1,15525.009,15511.049,13.959999999999127,61,151,90,0,True,True,or_incomplete(1/31)|gap_in_trade_window(90)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-27,30,15795.509,15714.919,80.59000000000015,91,151,60,0,False,True,or_incomplete(30/31)|gap_in_trade_window(60)|missing_entry_10:22
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-28,31,15718.489,15615.889,102.60000000000036,90,151,61,0,True,False,gap_in_trade_window(61)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-07-30,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-08-06,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-08-07,31,15391.289,15284.819,106.47000000000116,144,151,7,0,True,True,gap_in_trade_window(7)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-08-09,31,15291.189,15187.729,103.46000000000095,148,151,3,0,True,True,gap_in_trade_window(3)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-08-13,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-08-20,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-08-27,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-03,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-10,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-13,31,15356.699,15288.819,67.88000000000102,148,151,3,0,True,True,gap_in_trade_window(3)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-14,21,15438.189,15367.319,70.8700000000008,140,151,11,0,True,True,or_incomplete(21/31)|gap_in_trade_window(11)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-17,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-18,31,15248.399,15156.879,91.51999999999862,147,151,4,0,True,True,gap_in_trade_window(4)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-09-24,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-10-01,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-10-08,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-10-15,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-10-22,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-10-29,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-11-05,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-11-12,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-11-19,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-11-23,31,16025.649,16011.079,14.569999999999709,149,151,2,0,True,False,gap_in_trade_window(2)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-11-26,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-11-29,30,16167.889,16106.419,61.469999999999345,150,151,1,0,True,True,or_incomplete(30/31)|gap_in_trade_window(1)
DAT_ASCII_NSXUSD_M1_2023.csv,2023-12-03,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-12-10,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-12-17,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2023.csv,2023-12-25,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-01-01,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-01-07,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-01-14,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-01-21,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-01-28,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-02-04,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-02-11,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-02-18,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-02-25,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-03-03,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-03-10,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-03-17,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-03-24,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-03-31,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-04-07,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-04-09,26,18211.943,18149.443,62.5,146,151,5,0,True,True,or_incomplete(26/31)|gap_in_trade_window(5)
DAT_ASCII_NSXUSD_M1_2024.csv,2024-04-14,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-04-21,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-04-28,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-05-05,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-05-12,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-05-19,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-05-26,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-06-02,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-06-09,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-06-16,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-06-23,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-06-30,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-07-07,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-07-14,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-07-21,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-07-28,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-08-04,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-08-11,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-08-18,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-08-25,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-08-26,31,19727.831,19637.897,89.93399999999747,145,151,6,0,True,True,gap_in_trade_window(6)
DAT_ASCII_NSXUSD_M1_2024.csv,2024-09-01,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-09-08,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-09-15,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-09-22,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-09-29,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-10-06,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-10-13,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-10-20,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-10-24,31,20229.254,20151.21,78.04400000000169,150,151,1,0,True,False,gap_in_trade_window(1)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-10-27,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-10-28,31,20474.087,20405.086,69.0010000000002,150,151,1,0,True,False,gap_in_trade_window(1)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-11-03,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-11-10,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-11-14,31,21064.176,20954.165,110.0109999999986,90,151,61,0,True,False,gap_in_trade_window(61)|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-11-17,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-11-24,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-12-01,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-12-08,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-12-15,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-12-22,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-12-25,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
DAT_ASCII_NSXUSD_M1_2024.csv,2024-12-29,0,,,,0,151,151,0,False,False,or_incomplete(0/31)|gap_in_trade_window(151)|missing_entry_10:22|missing_exit_12:00
