trades,pf,exp_usd,max_dd,zone_pct
431,1.2868942050142769,326.3283526682133,37474.08000000025,0.25
431,1.2868942050142769,326.3283526682133,37474.08000000025,0.3
431,1.2868942050142769,326.3283526682133,37474.08000000025,0.35
431,1.2868942050142769,326.3283526682133,37474.08000000025,0.4
431,1.2868942050142769,326.3283526682133,37474.08000000025,0.45
